member_id,regime,drive,drive_index,concept,mixed_derivative,ci95_lower,ci95_upper,mean_signed_integrated_term,mean_absolute_integrated_term,validity_tag,split_unit,bootstrap_unit,estimand,canonical_function,method
2864601_0.371,unstable,a_over_Ln,1,cross_channel_colocation,-0.00016372234097902842,-0.003648980568410855,0.003407971001992577,-0.00601634406000758,0.016387666669335377,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.371,unstable,a_over_Ln,1,log_FSA_grad_x,0.011269472401315851,0.007276419620771118,0.01483710691280596,0.00021611498835363022,0.004780425082165796,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_LT,0,log_f_Q,0.07339904477073737,0.07099137973117156,0.07591219890611735,-0.015223555972318614,0.07096366631431471,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_LT,0,f_stab,-0.10847962323109962,-0.11133228843700474,-0.10526203119825829,0.0037863820286213744,0.041059992687667496,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_LT,0,log_compression,0.01003665825175189,0.009394240202091956,0.010786233617475384,-0.002419163953410055,0.016127735454222525,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_LT,0,bad_curvature,0.1613730769666534,0.15733775675088044,0.16526479425199667,0.02908056904558214,0.03906858595649094,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_LT,0,geodesic_curvature,0.0016679620384909865,-0.0049650785232850745,0.00785722031253073,-7.41274324808858e-05,0.009089404282924544,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_LT,0,parallel_scale,0.09949789980457714,0.09847210217266099,0.10064154558463013,0.03483466270622426,0.052396639366799974,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_LT,0,cross_channel_colocation,-0.04002497728676833,-0.04082584697346642,-0.03921772776783298,-0.018115482631725213,0.027002238892487675,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_LT,0,log_FSA_grad_x,0.24370738268472014,0.23862985103331338,0.2483790404207646,-0.006906667096638885,0.06115842385050408,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_Ln,1,log_f_Q,-0.47275067512415925,-0.4754015688910088,-0.46967770964265465,-0.0029581075234164605,0.21796273773860458,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_Ln,1,f_stab,0.2382412855322815,0.2345774660725626,0.24230072558731006,0.0021717741054420587,0.04361543188396125,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_Ln,1,log_compression,-0.03131442396787558,-0.03208322785069938,-0.03061130772741466,0.001279555573887325,0.020815456558666085,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_Ln,1,bad_curvature,0.2652989055303052,0.2571512317757106,0.2746883619670031,0.020095849300289424,0.0316092817186084,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_Ln,1,geodesic_curvature,-0.4360410546716802,-0.4435608339363058,-0.42806471659800854,-0.006494247289493538,0.025254135804768554,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_Ln,1,parallel_scale,0.10672796952938358,0.10329470095515231,0.11013862922868983,0.018092238370302546,0.03163785106316929,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_Ln,1,cross_channel_colocation,0.02652694027173731,0.023916898764855737,0.02878278150253756,0.005164306828441961,0.013399257553901894,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,all,a_over_Ln,1,log_FSA_grad_x,0.5968067166046915,0.5905825395289329,0.6029988481279962,0.003173706916567733,0.07435682196861645,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_LT,0,log_f_Q,-0.048456304943321295,-0.049614390948536403,-0.04727028242450907,0.013378601812377792,0.03457531892913803,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_LT,0,f_stab,0.17702279414639693,0.16975168631999632,0.18437085288515934,-0.012533878240445221,0.04165310320034865,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_LT,0,log_compression,-0.0064946406571033104,-0.009382682879299224,-0.003452600610090744,-0.0013409471097297232,0.013314010112411345,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_LT,0,bad_curvature,-0.000903289721881823,-0.013675616330986113,0.011919596352302842,-0.003148416424614552,0.009675775306007658,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_LT,0,geodesic_curvature,-0.22396749420093548,-0.251817482423897,-0.1946161439673379,-0.0020777897167111124,0.018764032231089956,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_LT,0,parallel_scale,-0.024189792670032326,-0.029436427424629107,-0.019141694668591207,-0.006832527561931335,0.010417041513267163,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_LT,0,cross_channel_colocation,0.07587565596098793,0.07223280496505181,0.08041097380662066,0.007425380824203927,0.017485542597487927,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_LT,0,log_FSA_grad_x,-0.1890902171387796,-0.1973103944485165,-0.18142009709836096,0.010170723344437048,0.029330638288369258,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_Ln,1,log_f_Q,-0.03205206208843279,-0.033227641792201904,-0.030895590056652242,-0.00546802072179719,0.0219075923018564,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_Ln,1,f_stab,-0.05818903916063793,-0.05933826802865085,-0.05705464138644081,-0.004219657909403517,0.016196347899475372,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_Ln,1,log_compression,-0.01481501251529469,-0.015707984140311434,-0.013969657562760038,-0.0010508722654262105,0.01289582920184172,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_Ln,1,bad_curvature,-0.05845855642625417,-0.06424867004469209,-0.05360677234675058,-0.005139202290367878,0.007162799109239575,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_Ln,1,geodesic_curvature,0.051999742225895734,0.03467356588797711,0.0712871378520808,0.002513158015997947,0.011332213797183613,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_Ln,1,parallel_scale,0.03884841454550226,0.03419958117821886,0.04315310709349777,0.010651229771367253,0.015783339710474912,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_Ln,1,cross_channel_colocation,-0.07565177935155255,-0.07770306835780516,-0.0736535696576794,-0.014779935655423314,0.02424480612073557,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,stable_or_near_floor,a_over_Ln,1,log_FSA_grad_x,0.27022776156008194,0.2630101838221728,0.2775576457270849,0.011763150031076067,0.04952534466588967,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_LT,0,log_f_Q,-0.019132644961309318,-0.020642220802244773,-0.01772442891281557,0.004111982240944789,0.020197932290546828,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_LT,0,f_stab,-0.08120184620920749,-0.08301608671573252,-0.07931127229801228,0.0047192672734613405,0.03263671709611244,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_LT,0,log_compression,0.022581594579734368,0.021712510875945026,0.023352569934958024,-0.0066268311241105314,0.03070861757556073,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_LT,0,bad_curvature,0.08746715047230416,0.078846260299796,0.09605810603569505,0.010595470751659892,0.022678397587997976,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_LT,0,geodesic_curvature,0.061893328329278505,0.058936962333212724,0.06508122399480919,0.0014848806430597032,0.007187133269247528,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_LT,0,parallel_scale,0.05529027111692579,0.05373935438864268,0.0568856823461098,0.019636729209788685,0.0313169766228523,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_LT,0,cross_channel_colocation,0.002881173120696762,0.0006662991111596543,0.004913512220633438,0.007361520080515113,0.021797855620295344,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_LT,0,log_FSA_grad_x,0.31888497863883664,0.31557097047799737,0.3229851613484275,-0.020776816017675576,0.08374000472362993,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_Ln,1,log_f_Q,-0.37435230434980843,-0.3769783253644393,-0.37203863912389384,-0.007134115626598969,0.14395550406602073,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_Ln,1,f_stab,0.38563567613548294,0.38153765219962865,0.389823469224631,0.006292487652169733,0.0597044936285483,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_Ln,1,log_compression,-0.03097961460192756,-0.03170469027386358,-0.030267888200832038,0.0020216336427652717,0.018160531033537996,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_Ln,1,bad_curvature,0.29531092398585046,0.2819260358863134,0.30822459741645214,0.026722358562732567,0.036590757852837094,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_Ln,1,geodesic_curvature,-0.03631793857060609,-0.06626230665342023,-0.005285327656369172,-0.00010078774608416856,0.0199866659795748,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_Ln,1,parallel_scale,0.13308276617940692,0.12930540816757957,0.13671139354104464,0.02030081626139655,0.03563453072813479,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_Ln,1,cross_channel_colocation,-0.01335491612635293,-0.01821788114203231,-0.009194939688561998,-0.008831379040174395,0.023819156024098474,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
2864601_0.409,unstable,a_over_Ln,1,log_FSA_grad_x,-0.028450449835681443,-0.033557441695487494,-0.023462292168299863,-0.0010061180036480112,0.006387438066910922,observed-comparison,equilibrium_files,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,held_out_quadratic_decoder_four_point_mixed_difference
