member_id,regime,drive,concept,bin_index,drive_lower,drive_upper,rows,slope,ci95_lower,ci95_upper,validity_tag,bootstrap_unit,estimand,canonical_function,finite_difference_kind,integrated_hessian_proxy,perturbation_validity_tag
2864601_0.437,stable_or_near_floor,a_over_Ln,cross_channel_colocation,0,-0.22261013090610504,0.48661752541859943,80,0.5226634465988496,0.08433748596868844,0.6251005163578638,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,stable_or_near_floor,a_over_Ln,cross_channel_colocation,1,0.48661752541859943,1.382526874542236,80,-0.1462409084611156,-0.5201556661762976,-0.014642904864184722,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,stable_or_near_floor,a_over_Ln,cross_channel_colocation,2,1.382526874542236,5.65452766418457,80,0.02894318894556749,-0.0031975264572710583,0.1353766028364793,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,stable_or_near_floor,a_over_Ln,log_FSA_grad_x,0,-0.22261013090610504,0.48661752541859943,80,0.06932495446342167,-0.04213833467882069,0.22935772498252813,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,stable_or_near_floor,a_over_Ln,log_FSA_grad_x,1,0.48661752541859943,1.382526874542236,80,-0.290345908243191,-0.8291866381381792,0.04754108617878763,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,stable_or_near_floor,a_over_Ln,log_FSA_grad_x,2,1.382526874542236,5.65452766418457,80,0.022588531373832807,-0.11220823392183987,0.1769242872777608,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_f_Q,0,0.3566621243953705,1.5768623352050781,253,0.7946124065394892,0.6167280303330379,0.9652726794816178,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_f_Q,1,1.5768623352050781,3.1590287685394287,253,0.8189113936011385,0.6775808380964056,0.9611396193608578,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_f_Q,2,3.1590287685394287,10.397533416748047,254,0.9421379426856892,0.7791843994587052,1.1051457122275352,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,f_stab,0,0.3566621243953705,1.5768623352050781,253,1.2407703058742945,0.9122988997018823,1.6557786036736375,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,f_stab,1,1.5768623352050781,3.1590287685394287,253,1.5559485982318961,1.2203252804312716,1.860720509011774,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,f_stab,2,3.1590287685394287,10.397533416748047,254,2.387782853548096,1.9374253834977122,2.7700023169446224,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_compression,0,0.3566621243953705,1.5768623352050781,253,0.3434232488818648,0.22192207809782538,0.4567073746933045,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_compression,1,1.5768623352050781,3.1590287685394287,253,0.3277686678391646,0.21319115490386073,0.4373135983481562,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_compression,2,3.1590287685394287,10.397533416748047,254,0.48099455337863506,0.32358637371801147,0.6270295586405594,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,bad_curvature,0,0.3566621243953705,1.5768623352050781,253,-1.8097643811027908,-3.4285292545804364,-0.10814947745459598,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,bad_curvature,1,1.5768623352050781,3.1590287685394287,253,-0.31906804308443754,-1.7029895501349093,0.8811862373901529,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,bad_curvature,2,3.1590287685394287,10.397533416748047,254,0.3616946118139574,-0.08524515743185805,0.8464202767298588,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,geodesic_curvature,0,0.3566621243953705,1.5768623352050781,253,-0.3777317415832116,-2.2286024446840442,1.1410104720507077,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,geodesic_curvature,1,1.5768623352050781,3.1590287685394287,253,1.7753567273963007,-0.14080180796155478,3.751244249949963,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,geodesic_curvature,2,3.1590287685394287,10.397533416748047,254,3.4769087602645583,1.575408000128286,5.713958026547995,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,parallel_scale,0,0.3566621243953705,1.5768623352050781,253,-0.30442482607405974,-0.7874391612799384,0.22475703494027524,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,parallel_scale,1,1.5768623352050781,3.1590287685394287,253,-0.22511723602513892,-0.6252744725330106,0.06156029175597881,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,parallel_scale,2,3.1590287685394287,10.397533416748047,254,0.2790526166739005,-0.017614686139400103,0.5944664940349527,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,cross_channel_colocation,0,0.3566621243953705,1.5768623352050781,253,1.137837706585023,0.6593111702069785,2.153762454593279,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,cross_channel_colocation,1,1.5768623352050781,3.1590287685394287,253,0.578747546518727,0.262977494031339,1.5056987448507033,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,cross_channel_colocation,2,3.1590287685394287,10.397533416748047,254,0.25135563941951966,0.09884821459885994,0.5588041312501513,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_FSA_grad_x,0,0.3566621243953705,1.5768623352050781,253,1.6168553547295448,1.0203661922558627,2.2106939205015346,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_FSA_grad_x,1,1.5768623352050781,3.1590287685394287,253,2.5311900779796184,1.87972555269083,3.128595630379215,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_LT,log_FSA_grad_x,2,3.1590287685394287,10.397533416748047,254,3.6406970041928437,2.8802257566468983,4.334908327179808,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_f_Q,0,-0.45778006315231323,0.1763690561056137,253,0.5841855254345392,0.41083615296007764,0.7959421826595662,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_f_Q,1,0.1763690561056137,0.725970447063446,253,0.7084065826709668,0.5264310877195091,0.896601420719277,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_f_Q,2,0.725970447063446,5.340455055236816,254,0.5597180422210795,0.3305019874955559,0.8189046689667355,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,f_stab,0,-0.45778006315231323,0.1763690561056137,253,1.1141510982179341,0.6391204220949321,1.790004873741274,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,f_stab,1,0.1763690561056137,0.725970447063446,253,1.4253815715826381,0.9635005352017876,1.8718335162611235,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,f_stab,2,0.725970447063446,5.340455055236816,254,1.3215949883412996,0.6940853187132685,1.9525593496678635,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_compression,0,-0.45778006315231323,0.1763690561056137,253,0.2932721176803652,0.18167593774466026,0.40980947893807446,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_compression,1,0.1763690561056137,0.725970447063446,253,0.3698207131180888,0.22752889192072331,0.526723071273127,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_compression,2,0.725970447063446,5.340455055236816,254,0.21669897601416535,0.05353687320176947,0.39353291233838034,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,bad_curvature,0,-0.45778006315231323,0.1763690561056137,253,1.2182858160914842,0.2530141610455838,2.2245755285760946,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,bad_curvature,1,0.1763690561056137,0.725970447063446,253,1.3177404850503267,-0.06496927887190676,2.7926243247664866,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,bad_curvature,2,0.725970447063446,5.340455055236816,254,0.9124416549970727,0.5013846086417952,1.5422212901007828,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,geodesic_curvature,0,-0.45778006315231323,0.1763690561056137,253,1.770864963263054,-1.327070828480974,4.34211842737608,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,geodesic_curvature,1,0.1763690561056137,0.725970447063446,253,0.20555370100728473,-1.8436606424936595,2.5270323355784443,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,geodesic_curvature,2,0.725970447063446,5.340455055236816,254,4.564580625003657,2.4271825535718086,6.555712803988748,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,parallel_scale,0,-0.45778006315231323,0.1763690561056137,253,0.45898377902004295,0.021587939860728107,0.8809645013226491,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,parallel_scale,1,0.1763690561056137,0.725970447063446,253,0.4359244873825891,-0.011628579775101991,1.0880005871126857,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,parallel_scale,2,0.725970447063446,5.340455055236816,254,0.5815947575810099,0.3019679529504267,0.8948788186206753,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,cross_channel_colocation,0,-0.45778006315231323,0.1763690561056137,253,0.6373703551457958,0.39155650580697604,1.336142218706341,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,cross_channel_colocation,1,0.1763690561056137,0.725970447063446,253,1.556565411874246,1.0653834814108272,2.400522735335537,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,cross_channel_colocation,2,0.725970447063446,5.340455055236816,254,0.3647779002878073,0.2263952290007925,0.6824352440152927,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_FSA_grad_x,0,-0.45778006315231323,0.1763690561056137,253,1.4999860637885005,0.7303978207893733,2.327844065411241,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_FSA_grad_x,1,0.1763690561056137,0.725970447063446,253,1.813408765365924,1.0762824289057566,2.4465539198829984,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.437,unstable,a_over_Ln,log_FSA_grad_x,2,0.725970447063446,5.340455055236816,254,1.6217588139458676,0.5641023903007947,2.6948309304054536,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_f_Q,0,0.020469365641474724,1.3714519739151,333,0.6918088161488226,0.5263238448244627,0.8631106179853199,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_f_Q,1,1.3714519739151,2.8915348052978516,333,0.8992343254517485,0.7286653249887377,1.0455238537314095,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_f_Q,2,2.8915348052978516,10.397533416748047,334,0.8577018341806387,0.6811347710658997,1.020969239690661,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,f_stab,0,0.020469365641474724,1.3714519739151,333,1.3128855645692887,0.9629887003957465,1.7237843330917173,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,f_stab,1,1.3714519739151,2.8915348052978516,333,2.0592524222366997,1.726495816256693,2.4353043284334026,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,f_stab,2,2.8915348052978516,10.397533416748047,334,2.2277456853958806,1.7048382526420143,2.676163028671888,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_compression,0,0.020469365641474724,1.3714519739151,333,0.3338204277638443,0.21268532902162152,0.45859093115988997,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_compression,1,1.3714519739151,2.8915348052978516,333,0.3498629647784864,0.20098224548091703,0.49352368529410745,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_compression,2,2.8915348052978516,10.397533416748047,334,0.4359137496510878,0.299631392590583,0.59340774611522,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,bad_curvature,0,0.020469365641474724,1.3714519739151,333,-0.7267643199920499,-2.566874610066212,1.010550992595986,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,bad_curvature,1,1.3714519739151,2.8915348052978516,333,0.24447774082932267,-0.7552275906073967,1.5411948927918284,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,bad_curvature,2,2.8915348052978516,10.397533416748047,334,0.3556052197971871,-0.1108532664063291,0.8077642879923682,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,geodesic_curvature,0,0.020469365641474724,1.3714519739151,333,0.25499485848282855,-1.6366830628050604,2.186754432505813,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,geodesic_curvature,1,1.3714519739151,2.8915348052978516,333,3.752184562235011,1.7742981878354458,5.586871416384595,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,geodesic_curvature,2,2.8915348052978516,10.397533416748047,334,3.5859272677916962,1.311813541936755,5.553365973196862,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,parallel_scale,0,0.020469365641474724,1.3714519739151,333,-0.0709948748176093,-0.5273945510441941,0.3878105481776924,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,parallel_scale,1,1.3714519739151,2.8915348052978516,333,-0.14670093894254688,-0.5370295434739002,0.15187072795373982,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,parallel_scale,2,2.8915348052978516,10.397533416748047,334,0.279203637440341,-0.06297072577937213,0.5815795022622977,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,cross_channel_colocation,0,0.020469365641474724,1.3714519739151,333,1.3031007663173926,0.8643666883207347,2.2643779750613384,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,cross_channel_colocation,1,1.3714519739151,2.8915348052978516,333,0.8773605449587939,0.4969112303896185,1.946809161967667,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,cross_channel_colocation,2,2.8915348052978516,10.397533416748047,334,0.27940140613356657,0.12469132706854828,0.5063024684755651,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_FSA_grad_x,0,0.020469365641474724,1.3714519739151,333,1.5646680785922973,0.987838947797143,2.1205187276412065,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_FSA_grad_x,1,1.3714519739151,2.8915348052978516,333,2.8991132271820037,2.281321950046776,3.5208582369214105,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_LT,log_FSA_grad_x,2,2.8915348052978516,10.397533416748047,334,3.165732651666279,2.250634615717184,3.938441182600001,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,log_f_Q,0,-0.45778006315231323,0.21342068910598755,333,0.6865930549166228,0.4886028114903296,0.884132104002173,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,log_f_Q,1,0.21342068910598755,0.888144314289093,333,0.6770211038154886,0.49657285559790204,0.8440559656086222,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,log_f_Q,2,0.888144314289093,5.65452766418457,334,0.6017323452278307,0.36647627492737356,0.8484169288684263,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,f_stab,0,-0.45778006315231323,0.21342068910598755,333,1.3962110613635261,0.9100726893442667,2.018351552864885,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,f_stab,1,0.21342068910598755,0.888144314289093,333,1.4843624072904746,0.9831807663239787,1.9692805738541614,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,f_stab,2,0.888144314289093,5.65452766418457,334,1.5086742352049989,0.9239471274592623,2.1213454256650564,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,log_compression,0,-0.45778006315231323,0.21342068910598755,333,0.36787295968479894,0.23951285522108204,0.528589385411161,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,log_compression,1,0.21342068910598755,0.888144314289093,333,0.28581096760485575,0.12018328668993893,0.4350645667787895,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,log_compression,2,0.888144314289093,5.65452766418457,334,0.2724918549358155,0.09312100154381756,0.46676772916213677,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,bad_curvature,0,-0.45778006315231323,0.21342068910598755,333,1.4463845444724408,0.8288174093860847,2.831154756792865,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,bad_curvature,1,0.21342068910598755,0.888144314289093,333,2.9154446736981035,1.3556116528622115,4.885706245156807,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,bad_curvature,2,0.888144314289093,5.65452766418457,334,1.2124136419713047,0.7387366896824231,1.9048567863651595,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,geodesic_curvature,0,-0.45778006315231323,0.21342068910598755,333,2.042595657080133,-0.48579887140121186,4.235545825036069,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
2864601_0.371,all,a_over_Ln,geodesic_curvature,1,0.21342068910598755,0.888144314289093,333,3.149124164122822,1.0640968183535893,5.521495958239129,observed-comparison,equilibrium_files,"native max(log Q, -2)",invariant_tilde_f,grouped_observed_directional_slope,quadratic_decoder_concept_by_drive_term,observed-comparison
