member_id,unit_id,effect,point,ci95_lower,ci95_upper,bootstrap_unit,replicates
2864601_0.355,2864601_0.355:u008,mean_replacement_rms,0.024604678858069183,0.02050790343533287,0.028750912111201385,equilibrium_files,1000
2864601_0.355,2864601_0.355:u009,shapley_mean_absolute,0.0034907741784118117,0.0028778326353247393,0.004176725958075258,equilibrium_files,1000
2864601_0.355,2864601_0.355:u009,mean_replacement_rms,0.02060196090367658,0.014520854298446254,0.026376303002403595,equilibrium_files,1000
2864601_0.355,2864601_0.355:u010,shapley_mean_absolute,0.0300315187467495,0.028263137272384484,0.03177062009483343,equilibrium_files,1000
2864601_0.355,2864601_0.355:u010,mean_replacement_rms,0.08937724782273479,0.08164711685365117,0.09732406727601099,equilibrium_files,1000
2864601_0.355,2864601_0.355:u011,shapley_mean_absolute,0.00768099060660461,0.006945298674868536,0.008477388972087645,equilibrium_files,1000
2864601_0.355,2864601_0.355:u011,mean_replacement_rms,0.017175452899410495,0.013107761493658937,0.02121919134276521,equilibrium_files,1000
2864601_0.355,2864601_0.355:u012,shapley_mean_absolute,0.013309908022987656,0.012343863601589693,0.014283765913234674,equilibrium_files,1000
2864601_0.355,2864601_0.355:u012,mean_replacement_rms,0.04810627148831086,0.04262365737667911,0.05385495643821564,equilibrium_files,1000
2864601_0.355,2864601_0.355:u013,shapley_mean_absolute,0.019474929303687532,0.018350213227831407,0.020682754648730043,equilibrium_files,1000
2864601_0.355,2864601_0.355:u013,mean_replacement_rms,0.03729191961484249,0.03240893257382083,0.042881516919894024,equilibrium_files,1000
2864601_0.355,2864601_0.355:u014,shapley_mean_absolute,0.11403191324905493,0.10922507600356185,0.1185471147674485,equilibrium_files,1000
2864601_0.355,2864601_0.355:u014,mean_replacement_rms,0.18055881941321444,0.16655113827787313,0.19335585093103935,equilibrium_files,1000
2864601_0.355,2864601_0.355:u015,shapley_mean_absolute,0.021442405553301798,0.01998376895188121,0.022953506458742775,equilibrium_files,1000
2864601_0.355,2864601_0.355:u015,mean_replacement_rms,0.045744493492678444,0.04041733912700039,0.050718934240665,equilibrium_files,1000
2864601_0.355,2864601_0.355:u016,shapley_mean_absolute,0.014515972445893567,0.013223297246624133,0.01593590814341733,equilibrium_files,1000
2864601_0.355,2864601_0.355:u016,mean_replacement_rms,0.056778493522374976,0.04628823114286909,0.06752221271748002,equilibrium_files,1000
2864601_0.355,2864601_0.355:u017,shapley_mean_absolute,0.010596828321926295,0.009532568329016795,0.011847354312177049,equilibrium_files,1000
2864601_0.355,2864601_0.355:u017,mean_replacement_rms,0.05405909414524738,0.041015070249649246,0.06729466667080287,equilibrium_files,1000
2864601_0.355,2864601_0.355:u018,shapley_mean_absolute,0.032621624866325874,0.02988822270947421,0.03533579312578659,equilibrium_files,1000
2864601_0.355,2864601_0.355:u018,mean_replacement_rms,0.13234272303326552,0.11260902000382741,0.1521254517690062,equilibrium_files,1000
2864601_0.355,2864601_0.355:u019,shapley_mean_absolute,0.025333649391599464,0.023735135160350182,0.026937192344829962,equilibrium_files,1000
2864601_0.355,2864601_0.355:u019,mean_replacement_rms,0.06274809872622779,0.05336545064188508,0.07272780842121603,equilibrium_files,1000
2864601_0.355,2864601_0.355:u020,shapley_mean_absolute,0.006568767261254834,0.005761884764979914,0.007424284997564974,equilibrium_files,1000
2864601_0.355,2864601_0.355:u020,mean_replacement_rms,0.01850114159042059,0.01453606228279219,0.021991207831361156,equilibrium_files,1000
2864601_0.355,2864601_0.355:u021,shapley_mean_absolute,0.030177203283295966,0.024935117461456685,0.03602420828472532,equilibrium_files,1000
2864601_0.355,2864601_0.355:u021,mean_replacement_rms,0.08049527624960233,0.05996684996427047,0.10109444591901641,equilibrium_files,1000
2864601_0.355,2864601_0.355:u022,shapley_mean_absolute,0.00829384635045426,0.007495406095623912,0.009072696164807713,equilibrium_files,1000
2864601_0.355,2864601_0.355:u022,mean_replacement_rms,0.04654061916947227,0.03933035302666811,0.053961349346112616,equilibrium_files,1000
2864601_0.355,2864601_0.355:u023,shapley_mean_absolute,0.018940111533505843,0.01618854745304852,0.021925079949657086,equilibrium_files,1000
2864601_0.355,2864601_0.355:u023,mean_replacement_rms,0.07448891534829978,0.05140311251536845,0.09668872148068654,equilibrium_files,1000
2864601_0.355,2864601_0.355:u024,shapley_mean_absolute,0.024751170464791358,0.022776898564101433,0.026849851454864255,equilibrium_files,1000
2864601_0.355,2864601_0.355:u024,mean_replacement_rms,0.06912119954429573,0.054157924402806396,0.08474961958592014,equilibrium_files,1000
2864601_0.355,2864601_0.355:u025,shapley_mean_absolute,0.01193374131002929,0.010858725611577393,0.013124160982362808,equilibrium_files,1000
2864601_0.355,2864601_0.355:u025,mean_replacement_rms,0.04109913005113237,0.03438150202508635,0.04745567496008113,equilibrium_files,1000
2864601_0.355,2864601_0.355:u026,shapley_mean_absolute,0.010947075847710949,0.008960976210013905,0.013308481252803176,equilibrium_files,1000
2864601_0.355,2864601_0.355:u026,mean_replacement_rms,0.09156172630407837,0.052933104128806245,0.12473380339424091,equilibrium_files,1000
2864601_0.355,2864601_0.355:u027,shapley_mean_absolute,0.34448163680522703,0.32665238777968336,0.3630276496789302,equilibrium_files,1000
2864601_0.355,2864601_0.355:u027,mean_replacement_rms,0.515136042210322,0.45899649983436325,0.5792065671457144,equilibrium_files,1000
2864601_0.355,2864601_0.355:u028,shapley_mean_absolute,0.014371116276248359,0.013369887851408567,0.01556972813902248,equilibrium_files,1000
2864601_0.355,2864601_0.355:u028,mean_replacement_rms,0.051573958565060946,0.04484357161656238,0.05889829357384998,equilibrium_files,1000
2864601_0.355,2864601_0.355:u029,shapley_mean_absolute,0.018593923515756613,0.016477286475023722,0.020784199486722353,equilibrium_files,1000
2864601_0.355,2864601_0.355:u029,mean_replacement_rms,0.0699085856247378,0.0585536859651063,0.08128087931516,equilibrium_files,1000
2864601_0.355,2864601_0.355:u030,shapley_mean_absolute,0.10358848132006825,0.09442077303780243,0.11314129168046638,equilibrium_files,1000
2864601_0.355,2864601_0.355:u030,mean_replacement_rms,0.1789669701285239,0.1620594503887429,0.19477893257792336,equilibrium_files,1000
2864601_0.449,2864601_0.449:u000,shapley_mean_absolute,0.01712673496134812,0.01529760761041398,0.019128110326564637,equilibrium_files,1000
2864601_0.449,2864601_0.449:u000,mean_replacement_rms,0.06741619965742857,0.05514973384072457,0.08010219782521293,equilibrium_files,1000
2864601_0.449,2864601_0.449:u001,shapley_mean_absolute,0.14862593543838012,0.1370947932444673,0.16052737935361072,equilibrium_files,1000
2864601_0.449,2864601_0.449:u001,mean_replacement_rms,0.30559825393930967,0.2744723864823926,0.3333186189579427,equilibrium_files,1000
2864601_0.449,2864601_0.449:u002,shapley_mean_absolute,0.03190977971634129,0.029711400276546195,0.034218630155565914,equilibrium_files,1000
2864601_0.449,2864601_0.449:u002,mean_replacement_rms,0.1289776304143439,0.10505325586756503,0.1602147560324513,equilibrium_files,1000
2864601_0.449,2864601_0.449:u003,shapley_mean_absolute,0.044027592336788074,0.04037960437606889,0.04740640567586815,equilibrium_files,1000
2864601_0.449,2864601_0.449:u003,mean_replacement_rms,0.16928147434391924,0.14970657657551603,0.18708759094911265,equilibrium_files,1000
2864601_0.449,2864601_0.449:u004,shapley_mean_absolute,0.030565865751297678,0.027197888184657494,0.03407703566845157,equilibrium_files,1000
2864601_0.449,2864601_0.449:u004,mean_replacement_rms,0.1109128797649853,0.08469940413962876,0.13646403958855868,equilibrium_files,1000
2864601_0.449,2864601_0.449:u005,shapley_mean_absolute,0.01605821825377643,0.013335841764044017,0.01888416655972251,equilibrium_files,1000
2864601_0.449,2864601_0.449:u005,mean_replacement_rms,0.10534662892137264,0.07758819710085776,0.12829469670928426,equilibrium_files,1000
2864601_0.449,2864601_0.449:u006,shapley_mean_absolute,0.01914848965627607,0.016601358460272605,0.02179952834938449,equilibrium_files,1000
2864601_0.449,2864601_0.449:u006,mean_replacement_rms,0.06454859033633663,0.05022631563989843,0.07727676537705852,equilibrium_files,1000
2864601_0.449,2864601_0.449:u007,shapley_mean_absolute,3.154855221509934e-11,1.2454984243959188e-11,5.419133231043816e-11,equilibrium_files,1000
2864601_0.449,2864601_0.449:u007,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.449,2864601_0.449:u008,shapley_mean_absolute,0.06829763305874076,0.0636191885618071,0.07316777896567218,equilibrium_files,1000
2864601_0.449,2864601_0.449:u008,mean_replacement_rms,0.16494785115643143,0.1475070528043236,0.18250605428537123,equilibrium_files,1000
2864601_0.449,2864601_0.449:u009,shapley_mean_absolute,0.12547955012350576,0.11820833039384016,0.13299850640501099,equilibrium_files,1000
2864601_0.449,2864601_0.449:u009,mean_replacement_rms,0.22408137867233405,0.17990194806957874,0.2806024903849501,equilibrium_files,1000
2864601_0.449,2864601_0.449:u010,shapley_mean_absolute,0.05308922064816579,0.0502806986815689,0.05628823084823671,equilibrium_files,1000
2864601_0.449,2864601_0.449:u010,mean_replacement_rms,0.09122634386396557,0.07419647972389075,0.10920886888012869,equilibrium_files,1000
2864601_0.449,2864601_0.449:u011,shapley_mean_absolute,0.06307260585366749,0.058838789869160975,0.06755022485178779,equilibrium_files,1000
2864601_0.449,2864601_0.449:u011,mean_replacement_rms,0.19734504511224493,0.17529631219078465,0.21753485013877003,equilibrium_files,1000
2864601_0.449,2864601_0.449:u012,shapley_mean_absolute,0.19341467464494053,0.18375412319026654,0.20309580129577662,equilibrium_files,1000
2864601_0.449,2864601_0.449:u012,mean_replacement_rms,0.3219208104083955,0.2773749890486796,0.37620671009649814,equilibrium_files,1000
2864601_0.449,2864601_0.449:u013,shapley_mean_absolute,0.2423996072523296,0.22930634312418988,0.25780543672100176,equilibrium_files,1000
2864601_0.449,2864601_0.449:u013,mean_replacement_rms,0.36860261302109304,0.3331233165954102,0.4046786256389286,equilibrium_files,1000
2864601_0.449,2864601_0.449:u014,shapley_mean_absolute,4.21423465013504e-11,1.5307159628719092e-11,8.266943041235207e-11,equilibrium_files,1000
2864601_0.449,2864601_0.449:u014,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.449,2864601_0.449:u015,shapley_mean_absolute,0.014511577008728637,0.013412788653695317,0.015710434395464837,equilibrium_files,1000
2864601_0.449,2864601_0.449:u015,mean_replacement_rms,0.06517465321964303,0.04731343228221061,0.08207738294249146,equilibrium_files,1000
2864601_0.449,2864601_0.449:u016,shapley_mean_absolute,0.055949280495173295,0.05154101824974641,0.06101211525120452,equilibrium_files,1000
2864601_0.449,2864601_0.449:u016,mean_replacement_rms,0.10640191709892703,0.0936703097041861,0.12074335938707044,equilibrium_files,1000
2864601_0.449,2864601_0.449:u017,shapley_mean_absolute,0.03226633562083589,0.029554456774986464,0.03492553638503886,equilibrium_files,1000
2864601_0.449,2864601_0.449:u017,mean_replacement_rms,0.09773285071207584,0.08562418955984384,0.10847176513951898,equilibrium_files,1000
2864601_0.449,2864601_0.449:u018,shapley_mean_absolute,0.006626947250944795,0.005819321051314183,0.00744605950252735,equilibrium_files,1000
2864601_0.449,2864601_0.449:u018,mean_replacement_rms,0.038086695434174866,0.02805092161264577,0.04795964775237296,equilibrium_files,1000
2864601_0.449,2864601_0.449:u019,shapley_mean_absolute,0.023669710781105094,0.022229514192144417,0.025289655934102484,equilibrium_files,1000
2864601_0.449,2864601_0.449:u019,mean_replacement_rms,0.06635313298292186,0.05968024749359795,0.07277195856619242,equilibrium_files,1000
2864601_0.449,2864601_0.449:u020,shapley_mean_absolute,0.043184529769961955,0.03900180237485402,0.047561908776377095,equilibrium_files,1000
2864601_0.449,2864601_0.449:u020,mean_replacement_rms,0.200558364308085,0.16860896985911458,0.23116741311785852,equilibrium_files,1000
2864601_0.449,2864601_0.449:u021,shapley_mean_absolute,0.022490956273628397,0.020363979380126695,0.024725966479633644,equilibrium_files,1000
2864601_0.449,2864601_0.449:u021,mean_replacement_rms,0.038491255430086024,0.03166527467743052,0.04553662148282801,equilibrium_files,1000
2864601_0.340,2864601_0.340:u000,shapley_mean_absolute,0.034783111012045995,0.03111645469604919,0.038766689228703764,equilibrium_files,1000
2864601_0.340,2864601_0.340:u000,mean_replacement_rms,0.10342707569830069,0.09136312299640113,0.11486070343575128,equilibrium_files,1000
2864601_0.340,2864601_0.340:u001,shapley_mean_absolute,0.0673333899967256,0.06263918256941252,0.07216851305528253,equilibrium_files,1000
2864601_0.340,2864601_0.340:u001,mean_replacement_rms,0.19739103215304465,0.17881927095150651,0.21637810970608778,equilibrium_files,1000
2864601_0.340,2864601_0.340:u002,shapley_mean_absolute,0.030998988966777687,0.028598520523880143,0.033300297575709556,equilibrium_files,1000
2864601_0.340,2864601_0.340:u002,mean_replacement_rms,0.12984401685911268,0.1098006173499306,0.14863715049122062,equilibrium_files,1000
2864601_0.340,2864601_0.340:u003,shapley_mean_absolute,0.16287284479057415,0.1534388898484991,0.17289948793487273,equilibrium_files,1000
2864601_0.340,2864601_0.340:u003,mean_replacement_rms,0.31628494521350103,0.28417167919824365,0.3455730998174039,equilibrium_files,1000
2864601_0.340,2864601_0.340:u004,shapley_mean_absolute,0.010064612291695084,0.007924678430423228,0.012556270533621136,equilibrium_files,1000
2864601_0.340,2864601_0.340:u004,mean_replacement_rms,0.10043111217608594,0.06830509004971809,0.1322101069069731,equilibrium_files,1000
2864601_0.340,2864601_0.340:u005,shapley_mean_absolute,0.013553389982233056,0.01186783505862186,0.015340448327634657,equilibrium_files,1000
2864601_0.340,2864601_0.340:u005,mean_replacement_rms,0.0780794746137406,0.05873669581087569,0.09577144491457608,equilibrium_files,1000
2864601_0.340,2864601_0.340:u006,shapley_mean_absolute,0.011604241963999812,0.010109954773660137,0.013453238786106521,equilibrium_files,1000
2864601_0.340,2864601_0.340:u006,mean_replacement_rms,0.06936314970038414,0.04741240105190855,0.0936867223214786,equilibrium_files,1000
2864601_0.340,2864601_0.340:u007,shapley_mean_absolute,0.019984946506185226,0.018540503667253506,0.021466551663143763,equilibrium_files,1000
2864601_0.340,2864601_0.340:u007,mean_replacement_rms,0.09571863299806932,0.07370749978588624,0.12357637128723264,equilibrium_files,1000
2864601_0.340,2864601_0.340:u008,shapley_mean_absolute,0.011741204468649812,0.01048780827130031,0.012939441119792899,equilibrium_files,1000
2864601_0.340,2864601_0.340:u008,mean_replacement_rms,0.0674379832644698,0.057371020702488056,0.07705206721035017,equilibrium_files,1000
2864601_0.340,2864601_0.340:u009,shapley_mean_absolute,0.014947178756265202,0.013423712537060055,0.01664963920238952,equilibrium_files,1000
2864601_0.340,2864601_0.340:u009,mean_replacement_rms,0.096726780371123,0.06676587528574425,0.13005762038900656,equilibrium_files,1000
2864601_0.340,2864601_0.340:u010,shapley_mean_absolute,2.5494955480098724e-11,1.3384851627051831e-11,4.016619641333818e-11,equilibrium_files,1000
2864601_0.340,2864601_0.340:u010,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.340,2864601_0.340:u011,shapley_mean_absolute,0.01190393690619385,0.01102669939969055,0.012833269873310928,equilibrium_files,1000
2864601_0.340,2864601_0.340:u011,mean_replacement_rms,0.017959276077016757,0.015803064659527404,0.020459848818475478,equilibrium_files,1000
2864601_0.340,2864601_0.340:u012,shapley_mean_absolute,0.24780483588878996,0.22439500667958637,0.2725959686918475,equilibrium_files,1000
2864601_0.340,2864601_0.340:u012,mean_replacement_rms,0.4635869694924348,0.4163317189299071,0.5090415901514503,equilibrium_files,1000
2864601_0.340,2864601_0.340:u013,shapley_mean_absolute,0.012041198232502211,0.009956724436371587,0.014375497044090298,equilibrium_files,1000
2864601_0.340,2864601_0.340:u013,mean_replacement_rms,0.0453106170701687,0.0336121907527843,0.05624905812802802,equilibrium_files,1000
2864601_0.340,2864601_0.340:u014,shapley_mean_absolute,0.01466514773646486,0.013100678318963038,0.01633574916278376,equilibrium_files,1000
2864601_0.340,2864601_0.340:u014,mean_replacement_rms,0.08571450574455686,0.0617508384897463,0.11120017632640047,equilibrium_files,1000
2864601_0.340,2864601_0.340:u015,shapley_mean_absolute,0.025534269183612197,0.023778773056835054,0.027328631907851376,equilibrium_files,1000
2864601_0.340,2864601_0.340:u015,mean_replacement_rms,0.0646888057649461,0.055844707957690566,0.07341581334767792,equilibrium_files,1000
2864601_0.340,2864601_0.340:u016,shapley_mean_absolute,0.029126500851940365,0.026876110538949432,0.03133865704461641,equilibrium_files,1000
2864601_0.340,2864601_0.340:u016,mean_replacement_rms,0.061965996430914015,0.048876145807004286,0.07544011155047163,equilibrium_files,1000
2864601_0.340,2864601_0.340:u017,shapley_mean_absolute,0.012708997113950318,0.01136787094651372,0.01420388293832366,equilibrium_files,1000
2864601_0.340,2864601_0.340:u017,mean_replacement_rms,0.0658659742367745,0.05071614462991275,0.08087978969898554,equilibrium_files,1000
2864601_0.340,2864601_0.340:u018,shapley_mean_absolute,2.898741513490677e-11,1.606385922059417e-11,4.3489853851497166e-11,equilibrium_files,1000
2864601_0.340,2864601_0.340:u018,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.340,2864601_0.340:u019,shapley_mean_absolute,1.979060471057892e-11,1.12297129817307e-11,3.0215596780180925e-11,equilibrium_files,1000
2864601_0.340,2864601_0.340:u019,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.340,2864601_0.340:u020,shapley_mean_absolute,0.027260684848879464,0.024117356076480065,0.030790992274307063,equilibrium_files,1000
2864601_0.340,2864601_0.340:u020,mean_replacement_rms,0.06511174169123159,0.0542892235962399,0.07668712206281166,equilibrium_files,1000
2864601_0.340,2864601_0.340:u021,shapley_mean_absolute,0.011873537184932502,0.01092230949190489,0.012860959545103834,equilibrium_files,1000
2864601_0.340,2864601_0.340:u021,mean_replacement_rms,0.047912930635390705,0.03735388413964606,0.05850466173346466,equilibrium_files,1000
2864601_0.340,2864601_0.340:u022,shapley_mean_absolute,0.41638243398326447,0.39601612341619913,0.43808691968299684,equilibrium_files,1000
2864601_0.340,2864601_0.340:u022,mean_replacement_rms,0.5505648292853659,0.5096468877227146,0.5945403710880394,equilibrium_files,1000
2864601_0.340,2864601_0.340:u023,shapley_mean_absolute,0.028586692178010707,0.0255268605440353,0.03180069746295849,equilibrium_files,1000
2864601_0.340,2864601_0.340:u023,mean_replacement_rms,0.17714181490058983,0.15501027050404273,0.1982508274332411,equilibrium_files,1000
2864601_0.340,2864601_0.340:u024,shapley_mean_absolute,0.03184308803456952,0.029148929031926674,0.03488994228564916,equilibrium_files,1000
2864601_0.340,2864601_0.340:u024,mean_replacement_rms,0.10548469673301084,0.09285172471962681,0.1181500819151839,equilibrium_files,1000
2864601_0.340,2864601_0.340:u025,shapley_mean_absolute,2.89292074739933e-11,1.6356352716684343e-11,4.325411282479762e-11,equilibrium_files,1000
2864601_0.340,2864601_0.340:u025,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.340,2864601_0.340:u026,shapley_mean_absolute,3.064633347094059e-11,1.7402635421603918e-11,4.604589776135981e-11,equilibrium_files,1000
2864601_0.340,2864601_0.340:u026,mean_replacement_rms,0.0,0.0,0.0,equilibrium_files,1000
2864601_0.296,2864601_0.296:u000,shapley_mean_absolute,0.06856091655266937,0.06430382834172634,0.07283215721799934,equilibrium_files,1000
2864601_0.296,2864601_0.296:u000,mean_replacement_rms,0.11253777189911683,0.09750154897736532,0.12705454374154734,equilibrium_files,1000
2864601_0.296,2864601_0.296:u001,shapley_mean_absolute,0.02586810837360099,0.023947601152636343,0.02775284367482527,equilibrium_files,1000
2864601_0.296,2864601_0.296:u001,mean_replacement_rms,0.1000378633142605,0.09120429227221152,0.10864649727607312,equilibrium_files,1000
2864601_0.296,2864601_0.296:u002,shapley_mean_absolute,0.0324728518773336,0.02948313493168098,0.03554504891409015,equilibrium_files,1000
2864601_0.296,2864601_0.296:u002,mean_replacement_rms,0.0777707817767971,0.057041558286207404,0.09862655770341713,equilibrium_files,1000
2864601_0.296,2864601_0.296:u003,shapley_mean_absolute,0.08264857025281526,0.07915390784527407,0.08645126673781196,equilibrium_files,1000
2864601_0.296,2864601_0.296:u003,mean_replacement_rms,0.13601780355113757,0.12413167814983492,0.14890212020381324,equilibrium_files,1000
2864601_0.296,2864601_0.296:u004,shapley_mean_absolute,0.03220159423875157,0.028503021082081248,0.0363919732473063,equilibrium_files,1000
2864601_0.296,2864601_0.296:u004,mean_replacement_rms,0.14773934813608167,0.11595705395169537,0.18111322193780216,equilibrium_files,1000
2864601_0.296,2864601_0.296:u005,shapley_mean_absolute,0.041658278177725154,0.03901037989304168,0.04456224657355342,equilibrium_files,1000
2864601_0.296,2864601_0.296:u005,mean_replacement_rms,0.15871406695142795,0.12479616003249057,0.19951318268044024,equilibrium_files,1000
2864601_0.296,2864601_0.296:u006,shapley_mean_absolute,0.015522852683672681,0.0118875039020204,0.01972570054216776,equilibrium_files,1000
2864601_0.296,2864601_0.296:u006,mean_replacement_rms,0.0524247043939613,0.03426675989152617,0.06921985352063074,equilibrium_files,1000
2864601_0.296,2864601_0.296:u007,shapley_mean_absolute,0.05746865539072314,0.05274398571079219,0.062452537222388485,equilibrium_files,1000
2864601_0.296,2864601_0.296:u007,mean_replacement_rms,0.18890029596781124,0.17020736386629262,0.2086426910171647,equilibrium_files,1000
2864601_0.296,2864601_0.296:u008,shapley_mean_absolute,0.01234533366013784,0.010490988053201,0.014486181624393794,equilibrium_files,1000
2864601_0.296,2864601_0.296:u008,mean_replacement_rms,0.0398416938587049,0.027839443815035437,0.04986083064090563,equilibrium_files,1000
2864601_0.296,2864601_0.296:u009,shapley_mean_absolute,0.012657199086504988,0.011597223308353569,0.013669434679922415,equilibrium_files,1000
2864601_0.296,2864601_0.296:u009,mean_replacement_rms,0.05415370700620148,0.04848845472025365,0.05989983227285151,equilibrium_files,1000
2864601_0.296,2864601_0.296:u010,shapley_mean_absolute,0.005979548069532029,0.005324789652845357,0.006662964359374018,equilibrium_files,1000
2864601_0.296,2864601_0.296:u010,mean_replacement_rms,0.01752694551817042,0.01302528011713399,0.021626201119499415,equilibrium_files,1000
2864601_0.296,2864601_0.296:u011,shapley_mean_absolute,0.0273942366396077,0.02529341238543275,0.029521909133929877,equilibrium_files,1000
2864601_0.296,2864601_0.296:u011,mean_replacement_rms,0.09941670920506018,0.08934083956310039,0.10998295682318683,equilibrium_files,1000
2864601_0.296,2864601_0.296:u012,shapley_mean_absolute,0.036776637808885425,0.03387461396910366,0.03982230715340993,equilibrium_files,1000
2864601_0.296,2864601_0.296:u012,mean_replacement_rms,0.1522836367241228,0.13135677301770804,0.17378840661423295,equilibrium_files,1000
2864601_0.296,2864601_0.296:u013,shapley_mean_absolute,0.13220407715765758,0.124797298283095,0.14005693727822507,equilibrium_files,1000
2864601_0.296,2864601_0.296:u013,mean_replacement_rms,0.2620395414800138,0.2301603459852405,0.29520703719511465,equilibrium_files,1000
2864601_0.296,2864601_0.296:u014,shapley_mean_absolute,0.09270392580528278,0.0873895052392385,0.09849650543766329,equilibrium_files,1000
2864601_0.296,2864601_0.296:u014,mean_replacement_rms,0.10358422609279037,0.09326506543697768,0.11430294579717958,equilibrium_files,1000
2864601_0.296,2864601_0.296:u015,shapley_mean_absolute,0.07267226313904393,0.06615915924941655,0.0803933855030802,equilibrium_files,1000
2864601_0.296,2864601_0.296:u015,mean_replacement_rms,0.135540712297882,0.11466746166924383,0.15662439139346981,equilibrium_files,1000
2864601_0.296,2864601_0.296:u016,shapley_mean_absolute,0.02297389645676594,0.02089445081386657,0.024970929953528682,equilibrium_files,1000
2864601_0.296,2864601_0.296:u016,mean_replacement_rms,0.08122146988822262,0.06603406913182536,0.09961564113091922,equilibrium_files,1000
2864601_0.296,2864601_0.296:u017,shapley_mean_absolute,0.04771734509267844,0.042614223893801685,0.053891166310876724,equilibrium_files,1000
2864601_0.296,2864601_0.296:u017,mean_replacement_rms,0.28712426209368186,0.18459624678311232,0.40701100186343375,equilibrium_files,1000
2864601_0.296,2864601_0.296:u018,shapley_mean_absolute,0.11373959731822833,0.10608111613747605,0.12210909322116349,equilibrium_files,1000
2864601_0.296,2864601_0.296:u018,mean_replacement_rms,0.24880532051712537,0.23047765712243368,0.2659283668996363,equilibrium_files,1000
2864601_0.296,2864601_0.296:u019,shapley_mean_absolute,0.0005797444879426621,0.000447835891853174,0.0007295714176150794,equilibrium_files,1000
2864601_0.296,2864601_0.296:u019,mean_replacement_rms,0.007222990367001148,0.0030203475717658075,0.010700925800318064,equilibrium_files,1000
2864601_0.296,2864601_0.296:u020,shapley_mean_absolute,0.014212579476647079,0.013062932153057772,0.015491142455252703,equilibrium_files,1000
2864601_0.296,2864601_0.296:u020,mean_replacement_rms,0.06064936079434384,0.0542024113369839,0.06750972789180408,equilibrium_files,1000
2864601_0.296,2864601_0.296:u021,shapley_mean_absolute,0.10206860185076948,0.0953263638778706,0.10977009124188918,equilibrium_files,1000
2864601_0.296,2864601_0.296:u021,mean_replacement_rms,0.16915075979364505,0.1459196021513997,0.19227988947958086,equilibrium_files,1000
2864601_0.296,2864601_0.296:u022,shapley_mean_absolute,0.010042325928749051,0.00904289536376018,0.011116351376140665,equilibrium_files,1000
2864601_0.296,2864601_0.296:u022,mean_replacement_rms,0.037687658655441804,0.030403587778894434,0.04546940779524961,equilibrium_files,1000
2864601_0.296,2864601_0.296:u023,shapley_mean_absolute,0.07752755545999389,0.07340267847627692,0.08207329842454346,equilibrium_files,1000
2864601_0.296,2864601_0.296:u023,mean_replacement_rms,0.1206576874589251,0.1121478020278432,0.12986071669750932,equilibrium_files,1000
2864601_0.296,2864601_0.296:u024,shapley_mean_absolute,0.0965685910405591,0.09032819561841315,0.1033127611707896,equilibrium_files,1000
2864601_0.296,2864601_0.296:u024,mean_replacement_rms,0.13984458125151014,0.12875677549707548,0.15205377083429675,equilibrium_files,1000
2864601_0.270,2864601_0.270:u000,shapley_mean_absolute,0.02774303619193961,0.025215603451071364,0.030872624588436155,equilibrium_files,1000
2864601_0.270,2864601_0.270:u000,mean_replacement_rms,0.07677311698904267,0.0631990139205667,0.09013356035158966,equilibrium_files,1000
2864601_0.270,2864601_0.270:u001,shapley_mean_absolute,0.07394168313260889,0.07059037123479066,0.07805803901203907,equilibrium_files,1000
2864601_0.270,2864601_0.270:u001,mean_replacement_rms,0.10849114430667639,0.09925490813001507,0.1183260730970067,equilibrium_files,1000
2864601_0.270,2864601_0.270:u002,shapley_mean_absolute,0.11587191115040332,0.1100051117444993,0.12209025188572123,equilibrium_files,1000
2864601_0.270,2864601_0.270:u002,mean_replacement_rms,0.19690037079641023,0.18054700109294144,0.21214291098728666,equilibrium_files,1000
2864601_0.270,2864601_0.270:u003,shapley_mean_absolute,0.02752028421277646,0.025987761933276485,0.029012305442046634,equilibrium_files,1000
2864601_0.270,2864601_0.270:u003,mean_replacement_rms,0.043546891348869875,0.03977560832399799,0.04747528280444966,equilibrium_files,1000
2864601_0.270,2864601_0.270:u004,shapley_mean_absolute,0.020221477446291828,0.018103588891794788,0.0224509938835261,equilibrium_files,1000
2864601_0.270,2864601_0.270:u004,mean_replacement_rms,0.06768220752979597,0.05827356233851567,0.07663235970975417,equilibrium_files,1000
2864601_0.270,2864601_0.270:u005,shapley_mean_absolute,0.018014080415305216,0.016434342176103383,0.019572031139860335,equilibrium_files,1000
2864601_0.270,2864601_0.270:u005,mean_replacement_rms,0.06859184545470687,0.0549718376087016,0.08286503205015278,equilibrium_files,1000
2864601_0.270,2864601_0.270:u006,shapley_mean_absolute,0.00824029234550835,0.006895452353613291,0.00972780968425177,equilibrium_files,1000
2864601_0.270,2864601_0.270:u006,mean_replacement_rms,0.04952703639000429,0.03408053191476171,0.06465792221769981,equilibrium_files,1000
